municipio,aproach,date,total_itens,tp_total,fn_total,fp_total,recall,precision,f1_score,median_duration_min,median_duration,max_duration,max_durationMin,median_num_access_node,max_num_access_node,all_access_node,combination,tipo_exp
Itabaiana,Epsilon-greedy,2019-12-04T18:02:12Z,48,43,3,2,0.9347826086956522,0.9555555555555556,0.945054945054945,65,3915595,4327540,72,59,109,3064,Portal Próprio / Elmar Tecnologia,less_itens
Itabaiana,Epsilon-greedy + Bfs,2019-12-14T00:38:03Z,48,43,3,2,0.9347826086956522,0.9555555555555556,0.945054945054945,76,4553159,4685140,78,64,109,3017,Portal Próprio / Elmar Tecnologia,less_itens
Itabaiana,Epsilon-greedy + Bfs,2019-12-15T15:59:31Z,48,43,3,2,0.9347826086956522,0.9555555555555556,0.945054945054945,76,4554529,4614136,77,64,108,2994,Portal Próprio / Elmar Tecnologia,less_itens
João Pessoa,Bfs,2019-11-28T20:28:43Z,48,39,8,0,0.8297872340425532,1,0.9069767441860465,29,1769605,4742895,79,23,46,1139,TI João Pessoa,less_itens
João Pessoa,Bfs,2019-12-05T20:47:23Z,48,31,17,0,0.6458333333333334,1,0.7848101265822784,34,2043396,4829653,80,24,46,1015,TI João Pessoa,less_itens
João Pessoa,Bfs,2019-12-05T22:11:23Z,48,31,16,0,0.6595744680851063,1,0.7948717948717948,14,842981,4396557,73,18,46,1024,TI João Pessoa,less_itens
João Pessoa,Bfs,2019-12-08T02:06:49Z,48,39,8,0,0.8297872340425532,1,0.9069767441860465,32,1933522,4561514,76,23,46,1139,TI João Pessoa,less_itens
João Pessoa,Epsilon-greedy,2019-11-28T18:47:23Z,48,39,8,0,0.8297872340425532,1,0.9069767441860465,37,2209289,6564970,109,24,49,1189,TI João Pessoa,less_itens
João Pessoa,Epsilon-greedy,2019-12-03T13:50:39Z,48,39,8,0,0.8297872340425532,1,0.9069767441860465,38,2274572,6302061,105,24,45,1163,TI João Pessoa,less_itens
João Pessoa,Epsilon-greedy + Bfs,2019-12-17T23:48:41Z,48,40,7,0,0.851063829787234,1,0.9195402298850576,34,2010174,5460853,91,23,45,1126,TI João Pessoa,less_itens
João Pessoa,Epsilon-greedy + Bfs,2019-12-17T23:48:55Z,48,40,7,0,0.851063829787234,1,0.9195402298850576,33,2007273,5541631,92,23,45,1126,TI João Pessoa,less_itens
Ouro Velho,Bfs,2019-11-25T19:18:59Z,48,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,22,1343564,2283135,38,14,16,600,Publicsoft,less_itens
Ouro Velho,Bfs,2019-12-02T23:25:19Z,48,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,20,1202225,2140722,36,14,17,620,Publicsoft,less_itens
Ouro Velho,Bfs,2019-12-08T03:22:51Z,48,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,20,1190065,2136111,36,14,17,620,Publicsoft,less_itens
Ouro Velho,Epsilon-greedy,2019-11-25T19:19:13Z,48,41,4,3,0.9111111111111111,0.9318181818181818,0.9213483146067416,15,928979,3428990,57,10,25,541,Publicsoft,less_itens
Ouro Velho,Epsilon-greedy,2019-11-28T14:46:17Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,6,374956,955360,16,6,17,454,Publicsoft,less_itens
Ouro Velho,Epsilon-greedy + Bfs,2019-12-15T06:53:05Z,48,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,15,897368,2162271,36,10,15,486,Publicsoft,less_itens
Ouro Velho,Epsilon-greedy + Bfs,2019-12-15T19:28:29Z,48,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,14,810607,2082716,35,10,15,486,Publicsoft,less_itens
Pedra Lavrada,Bfs,2019-11-28T20:28:43Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,10,627973,4517660,75,12,52,1343,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Bfs,2019-12-02T23:49:34Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,10,573829,4404618,73,12,52,1343,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Bfs,2019-12-08T03:58:28Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,10,580627,4428821,74,12,52,1343,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Epsilon-greedy,2019-12-04T18:02:38Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,11,680881,11651133,194,13,69,1767,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Epsilon-greedy,2019-12-06T15:33:26Z,48,39,7,1,0.8478260869565217,0.975,0.9069767441860466,19,1169592,21671573,361,18,88,2235,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Epsilon-greedy + Bfs,2019-12-14T08:40:40Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,10,620144,4640748,77,12,52,1343,LHSystem / Elmar Tecnologia,less_itens
Pedra Lavrada,Epsilon-greedy + Bfs,2019-12-15T18:24:08Z,48,41,6,0,0.8723404255319149,1,0.9318181818181819,10,611044,3821547,64,12,48,1251,LHSystem / Elmar Tecnologia,less_itens
Pocinhos,Bfs,2019-11-26T11:22:02Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,25,1495974,2462350,41,14,17,614,Publicsoft,less_itens
Pocinhos,Bfs,2019-12-03T00:01:01Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,21,1244331,2163457,36,14,17,620,Publicsoft,less_itens
Pocinhos,Bfs,2019-12-08T05:12:18Z,48,21,24,3,0.4666666666666667,0.875,0.608695652173913,10,623137,2464256,41,8,17,482,Publicsoft,less_itens
Pocinhos,Bfs,2019-12-09T12:27:05Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,21,1272977,2184766,36,14,17,620,Publicsoft,less_itens
Pocinhos,Epsilon-greedy,2019-11-25T21:35:00Z,48,45,0,3,1,0.9375,0.967741935483871,18,1084878,2399938,40,10,17,534,Publicsoft,less_itens
Pocinhos,Epsilon-greedy,2019-11-28T15:02:14Z,48,45,0,3,1,0.9375,0.967741935483871,13,807743,1214953,20,15,21,674,Publicsoft,less_itens
Pocinhos,Epsilon-greedy + Bfs,2019-12-15T07:17:38Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,14,838975,2056353,34,10,15,486,Publicsoft,less_itens
Pocinhos,Epsilon-greedy + Bfs,2019-12-15T08:05:53Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,14,860230,2071498,35,10,15,486,Publicsoft,less_itens
Quixaba,Bfs,2019-11-28T23:23:22Z,48,42,2,1,0.9545454545454546,0.9767441860465116,0.9655172413793104,73,4355673,6503680,108,14,29,894,EasyWeb / Publicsoft,less_itens
Quixaba,Bfs,2019-12-03T01:07:24Z,48,42,2,1,0.9545454545454546,0.9767441860465116,0.9655172413793104,90,5370616,6677825,111,20,29,942,EasyWeb / Publicsoft,less_itens
Quixaba,Epsilon-greedy,2019-11-29T17:19:08Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,68,4104989,4843457,81,9,20,556,EasyWeb / Publicsoft,less_itens
Quixaba,Epsilon-greedy,2019-12-05T13:54:11Z,48,42,2,1,0.9545454545454546,0.9767441860465116,0.9655172413793104,84,5063964,5321478,89,19,22,810,EasyWeb / Publicsoft,less_itens
Quixaba,Epsilon-greedy + Bfs,2019-12-13T19:08:49Z,48,42,2,1,0.9545454545454546,0.9767441860465116,0.9655172413793104,86,5168373,5963356,99,13,20,673,EasyWeb / Publicsoft,less_itens
Quixaba,Epsilon-greedy + Bfs,2019-12-15T12:49:07Z,48,42,2,1,0.9545454545454546,0.9767441860465116,0.9655172413793104,86,5164724,5982348,100,13,20,673,EasyWeb / Publicsoft,less_itens
Remígio,Bfs,2019-11-27T21:49:43Z,48,40,8,0,0.8333333333333334,1,0.9090909090909091,6,355811,418870,7,8,11,378,Portal Próprio / Publicsoft,less_itens
Remígio,Bfs,2019-12-03T00:28:19Z,48,47,1,0,0.9791666666666666,1,0.9894736842105264,9,557075,1335106,22,8,26,498,Portal Próprio / Publicsoft,less_itens
Remígio,Bfs,2019-12-08T17:24:43Z,48,25,23,0,0.5208333333333334,1,0.684931506849315,7,401370,1370621,23,7,26,475,Portal Próprio / Publicsoft,less_itens
Remígio,Epsilon-greedy,2019-11-28T15:22:29Z,48,42,6,0,0.875,1,0.9333333333333333,3,208033,790626,13,5,23,385,Portal Próprio / Publicsoft,less_itens
Remígio,Epsilon-greedy,2019-12-04T18:14:55Z,48,44,4,0,0.9166666666666666,1,0.9565217391304348,9,557769,5828075,97,8,34,572,Portal Próprio / Publicsoft,less_itens
Remígio,Epsilon-greedy + Bfs,2019-12-15T06:53:05Z,48,47,1,0,0.9791666666666666,1,0.9894736842105264,7,395361,1471800,25,5,26,429,Portal Próprio / Publicsoft,less_itens
Remígio,Epsilon-greedy + Bfs,2019-12-15T12:09:28Z,48,47,1,0,0.9791666666666666,1,0.9894736842105264,6,356711,1437135,24,5,26,429,Portal Próprio / Publicsoft,less_itens
Santa Cecília,Bfs,2019-11-26T11:21:58Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,23,1392205,2648547,44,14,18,640,Publicsoft,less_itens
Santa Cecília,Bfs,2019-12-03T00:31:27Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,20,1198526,2365914,39,14,18,640,Publicsoft,less_itens
Santa Cecília,Bfs,2019-12-08T06:20:38Z,48,21,24,3,0.4666666666666667,0.875,0.608695652173913,8,489272,2514979,42,8,18,502,Publicsoft,less_itens
Santa Cecília,Bfs,2019-12-09T12:28:08Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,20,1215264,2370959,40,14,18,640,Publicsoft,less_itens
Santa Cecília,Epsilon-greedy,2019-11-28T00:34:28Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,13,774922,1031728,17,14,18,643,Publicsoft,less_itens
Santa Cecília,Epsilon-greedy,2019-12-04T18:16:10Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,16,950179,2759715,46,10,22,581,Publicsoft,less_itens
Santa Cecília,Epsilon-greedy + Bfs,2019-12-13T00:45:04Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,13,779696,2253172,38,10,16,506,Publicsoft,less_itens
Santa Cecília,Epsilon-greedy + Bfs,2019-12-15T07:28:22Z,48,44,1,3,0.9777777777777777,0.9361702127659575,0.9565217391304347,13,787365,2250236,38,10,16,506,Publicsoft,less_itens
Santa Rita,Bfs,2019-11-28T20:48:10Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,11,638692,2197885,37,14,44,1201,e-TICons / Info Public,less_itens
Santa Rita,Bfs,2019-12-03T00:37:06Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,9,562359,2094004,35,14,43,1178,e-TICons / Info Public,less_itens
Santa Rita,Bfs,2019-12-08T16:46:13Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,11,656577,2309826,38,14,45,1224,e-TICons / Info Public,less_itens
Santa Rita,Epsilon-greedy,2019-11-28T15:14:30Z,48,39,6,3,0.8666666666666667,0.9285714285714286,0.896551724137931,6,342821,1335508,22,14,43,1161,e-TICons / Info Public,less_itens
Santa Rita,Epsilon-greedy,2019-12-06T20:42:02Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,12,708334,2796114,47,15,51,1366,e-TICons / Info Public,less_itens
Santa Rita,Epsilon-greedy + Bfs,2019-12-13T05:31:38Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,10,589159,2749264,46,14,50,1329,e-TICons / Info Public,less_itens
Santa Rita,Epsilon-greedy + Bfs,2019-12-15T08:40:26Z,48,40,5,3,0.8888888888888888,0.9302325581395349,0.9090909090909092,9,568115,2682828,45,14,49,1306,e-TICons / Info Public,less_itens
Serra Grande,Bfs,2019-11-28T22:31:16Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,111,6670259,8672483,145,14,29,906,EasyWeb / Publicsoft,less_itens
Serra Grande,Bfs,2019-12-03T01:10:54Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,124,7427369,9720771,162,20,29,954,EasyWeb / Publicsoft,less_itens
Serra Grande,Bfs,2019-12-08T17:47:35Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,106,6336944,8515242,142,13,29,898,EasyWeb / Publicsoft,less_itens
Serra Grande,Epsilon-greedy,2019-12-04T19:02:11Z,48,43,3,1,0.9347826086956522,0.9772727272727273,0.9555555555555557,94,5629254,6459722,108,15,19,603,EasyWeb / Publicsoft,less_itens
Serra Grande,Epsilon-greedy,2019-12-06T15:27:20Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,75,4493911,5308781,88,8,20,497,EasyWeb / Publicsoft,less_itens
Serra Grande,Epsilon-greedy + Bfs,2019-12-13T20:48:13Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,147,8818959,13787851,230,20,37,877,EasyWeb / Publicsoft,less_itens
Serra Grande,Epsilon-greedy + Bfs,2019-12-15T14:28:51Z,48,43,2,1,0.9555555555555556,0.9772727272727273,0.9662921348314608,151,9078582,14116654,235,20,38,885,EasyWeb / Publicsoft,less_itens
Serraria,Bfs,2019-11-28T22:32:51Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,32,1918493,21413817,357,35,75,2221,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Bfs,2019-12-03T00:50:35Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,32,1913615,24746429,412,35,80,2336,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Bfs,2019-12-08T07:02:34Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,33,1955634,19606965,327,35,67,2037,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Epsilon-greedy,2019-12-06T00:27:00Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,187,11210070,15439772,257,41,64,2056,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Epsilon-greedy,2019-12-06T15:13:25Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,163,9784562,18275313,305,39,64,2044,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Epsilon-greedy + Bfs,2019-12-13T07:48:34Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,33,1967710,19673160,328,35,68,2060,Alfa Consultoria / Elmar Tecnologia,less_itens
Serraria,Epsilon-greedy + Bfs,2019-12-15T11:45:01Z,48,37,11,0,0.7708333333333334,1,0.8705882352941177,33,1989094,19612917,327,35,68,2060,Alfa Consultoria / Elmar Tecnologia,less_itens
Umbuzeiro,Bfs,2019-11-28T23:13:03Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,3,160774,617837,10,12,24,699,Info Public,less_itens
Umbuzeiro,Bfs,2019-12-03T00:56:57Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,3,162791,625322,10,12,24,699,Info Public,less_itens
Umbuzeiro,Epsilon-greedy,2019-11-28T03:23:43Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,4,269172,731796,12,13,24,706,Info Public,less_itens
Umbuzeiro,Epsilon-greedy,2019-12-04T19:14:21Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,4,260161,636369,11,13,24,714,Info Public,less_itens
Umbuzeiro,Epsilon-greedy + Bfs,2019-12-13T07:37:39Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,3,174745,653994,11,12,24,699,Info Public,less_itens
Umbuzeiro,Epsilon-greedy + Bfs,2019-12-15T11:43:46Z,48,35,2,6,0.9459459459459459,0.8536585365853658,0.8974358974358975,3,174693,653898,11,12,24,699,Info Public,less_itens
